"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"RS-0430","recovery","Operator requests rollback via dashboard for a service","previous_successful_deploy exists within last 30 days","Roll back to previous successful deploy via API; monitor health","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0431","recovery","Operator requests rollback via dashboard for a service","previous_successful_deploy build artifact still cached","Roll back via dashboard; verify build artifact cached; monitor health","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0432","recovery","Operator requests rollback via dashboard for a service","current_commit_author is the same as last known good","Surface 'artifact pruned' to operator; trigger rebuild; or pick older deploy","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0433","recovery","Operator requests rollback via dashboard for a service","rollback_target_env_vars == current_env_vars (no drift)","Trigger rollback; alert on-call; pause auto-deploy for this branch","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0434","recovery","Operator requests rollback via dashboard for a service","rollback_target_schema == current_db_schema (compatible)","Trigger forward-fix workflow: open PR with revert + test; do not rollback","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0435","recovery","Operator requests rollback via dashboard for a service","rollback_logs_available in last 30 days (retention)","Roll back app; pin env vars; redeploy to align","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0436","recovery","Operator requests rollback via dashboard for a service","Render status page == 'operational' (no incident)","Roll back app AND queue migration to match new code; gate deploy on migration","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0437","recovery","Operator requests rollback via dashboard for a service","Suspicious login attempt matches known operator pattern","Pull logs from Render API /v1/logs (within retention) before rollback","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0438","recovery","Operator requests rollback via dashboard for a service","Workspace owner count > 0 AND new owner is_admin == true","Pause all deploys; mark workspace 'incident_mode'; post status to operator","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0439","recovery","Operator requests rollback via dashboard for a service","Service plan includes Render Shell (Pro+)","Send security alert to operator email; require MFA reset","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0440","recovery","Operator requests rollback via dashboard for a service","Process accessible via Render Shell AND can attach strace/dump heap","Invalidate all dashboard sessions; rotate API keys; force re-login","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0441","recovery","Operator requests rollback via dashboard for a service","Secret file readable via /etc/secrets/<filename> on instance","Rotate all env vars and API keys; audit access logs; transfer ownership","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0442","recovery","Operator requests rollback via dashboard for a service","Filesystem changes via Render Shell are ephemeral (lost on redeploy)","Suggest upgrade to Pro+ for Shell access; or use logs for triage","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0443","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","previous_successful_deploy exists within last 30 days","Roll back via dashboard; verify build artifact cached; monitor health","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0444","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","previous_successful_deploy build artifact still cached","Surface 'artifact pruned' to operator; trigger rebuild; or pick older deploy","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0445","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","current_commit_author is the same as last known good","Trigger rollback; alert on-call; pause auto-deploy for this branch","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0446","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","rollback_target_env_vars == current_env_vars (no drift)","Trigger forward-fix workflow: open PR with revert + test; do not rollback","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0447","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","rollback_target_schema == current_db_schema (compatible)","Roll back app; pin env vars; redeploy to align","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0448","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","rollback_logs_available in last 30 days (retention)","Roll back app AND queue migration to match new code; gate deploy on migration","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0449","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","Render status page == 'operational' (no incident)","Pull logs from Render API /v1/logs (within retention) before rollback","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0450","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","Suspicious login attempt matches known operator pattern","Pause all deploys; mark workspace 'incident_mode'; post status to operator","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0451","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","Workspace owner count > 0 AND new owner is_admin == true","Send security alert to operator email; require MFA reset","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0452","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","Service plan includes Render Shell (Pro+)","Invalidate all dashboard sessions; rotate API keys; force re-login","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0453","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","Process accessible via Render Shell AND can attach strace/dump heap","Rotate all env vars and API keys; audit access logs; transfer ownership","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0454","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","Secret file readable via /etc/secrets/<filename> on instance","Suggest upgrade to Pro+ for Shell access; or use logs for triage","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0455","recovery","Operator calls rollback API POST /v1/services/{id}/rollback","Filesystem changes via Render Shell are ephemeral (lost on redeploy)","Run triage commands (ps, top, strace, heap dump) via Shell","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0456","recovery","Operator rolls back to a deploy whose build artifact is pruned","previous_successful_deploy exists within last 30 days","Surface 'artifact pruned' to operator; trigger rebuild; or pick older deploy","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0457","recovery","Operator rolls back to a deploy whose build artifact is pruned","previous_successful_deploy build artifact still cached","Trigger rollback; alert on-call; pause auto-deploy for this branch","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0458","recovery","Operator rolls back to a deploy whose build artifact is pruned","current_commit_author is the same as last known good","Trigger forward-fix workflow: open PR with revert + test; do not rollback","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0459","recovery","Operator rolls back to a deploy whose build artifact is pruned","rollback_target_env_vars == current_env_vars (no drift)","Roll back app; pin env vars; redeploy to align","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0460","recovery","Operator rolls back to a deploy whose build artifact is pruned","rollback_target_schema == current_db_schema (compatible)","Roll back app AND queue migration to match new code; gate deploy on migration","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0461","recovery","Operator rolls back to a deploy whose build artifact is pruned","rollback_logs_available in last 30 days (retention)","Pull logs from Render API /v1/logs (within retention) before rollback","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0462","recovery","Operator rolls back to a deploy whose build artifact is pruned","Render status page == 'operational' (no incident)","Pause all deploys; mark workspace 'incident_mode'; post status to operator","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0463","recovery","Operator rolls back to a deploy whose build artifact is pruned","Suspicious login attempt matches known operator pattern","Send security alert to operator email; require MFA reset","Page on-call; require manual recovery workflow","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0464","recovery","Operator rolls back to a deploy whose build artifact is pruned","Workspace owner count > 0 AND new owner is_admin == true","Invalidate all dashboard sessions; rotate API keys; force re-login","Lock workspace (read-only); require operator + Render support","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0465","recovery","Operator rolls back to a deploy whose build artifact is pruned","Service plan includes Render Shell (Pro+)","Rotate all env vars and API keys; audit access logs; transfer ownership","Do not auto-rollback if logs are missing; require operator decision","critical","render.com/docs/rollbacks; render.com/docs; render.com/changelog"
"RS-0466","workflow","Render Workflow step fails - depends_on triggers skip","Workflow step has retry_policy set","Mark step 'succeeded'; trigger downstream depends_on","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0467","workflow","Render Workflow step fails - depends_on triggers skip","Workflow step retry count < max_retries","Retry step (per policy); on max retries, mark workflow 'stuck' and alert","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0468","workflow","Render Workflow step fails - depends_on triggers skip","Workflow step downstream_dependencies are in 'succeeded' state","Skip downstream steps; mark workflow 'failed'","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0469","workflow","Render Workflow step fails - depends_on triggers skip","Background worker process is running (no port needed)","Mark worker 'healthy' (no port check needed)","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0470","workflow","Render Workflow step fails - depends_on triggers skip","Private service exists in workspace","Halt workflow; surface 'peer private service missing' to operator","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0471","workflow","Render Workflow step fails - depends_on triggers skip","Private network target port is in 1-65535 AND not in [10000, 18012, 18013, 19099]","Halt call; surface 'reserved port 10000/18012/18013/19099' to operator","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0472","workflow","Render Workflow step fails - depends_on triggers skip","Private network ingress policy allows source service","Halt call; surface 'policy blocked' to operator; suggest env policy change","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0473","workflow","Render Workflow step fails - depends_on triggers skip","Static site has 404.html in publishDir","Serve 404.html; continue serving static","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0474","workflow","Render Workflow step fails - depends_on triggers skip","Static site cache invalidation queued (Render CDN)","Wait for CDN cache invalidation; serve stale until propagated","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0475","workflow","Render Workflow step fails - depends_on triggers skip","Container registry credential present for private image","Add registryCredential to render.yaml; redeploy","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0476","workflow","Render Workflow step fails - depends_on triggers skip","Outbound IP for image pull is in dedicated IP set (or shared, expected)","Acknowledge shared outbound IP for image pull; suggest dedicated IP set for build","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0477","workflow","Render Workflow step fails - depends_on triggers skip","Preview environment is in 'active' state (PR open)","Keep service running; auto-update on PR push","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0478","workflow","Render Workflow step fails - depends_on triggers skip","Preview environment is in 'suspended' state (PR closed)","Suspend service; mark for cleanup in 7 days","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0479","workflow","Render Workflow step fails - depends_on triggers skip","Cron job concurrency == 'allow' OR 'forbid' (one vs many)","Tear down service; remove from workspace","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0480","workflow","Render Workflow step fails - depends_on triggers skip","Cron job is set to skip if previous run still active","Mark cron run 'skipped' (overlap); continue","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0481","workflow","Render Workflow step fails - depends_on triggers skip","Cron job last run status == 'succeeded' (default no retry)","Mark cron run 'failed' (no auto-retry); alert on-call","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0482","workflow","Render Workflow retry policy exhausted - state STUCK","Workflow step has retry_policy set","Retry step (per policy); on max retries, mark workflow 'stuck' and alert","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0483","workflow","Render Workflow retry policy exhausted - state STUCK","Workflow step retry count < max_retries","Skip downstream steps; mark workflow 'failed'","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0484","workflow","Render Workflow retry policy exhausted - state STUCK","Workflow step downstream_dependencies are in 'succeeded' state","Mark worker 'healthy' (no port check needed)","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0485","workflow","Render Workflow retry policy exhausted - state STUCK","Background worker process is running (no port needed)","Halt workflow; surface 'peer private service missing' to operator","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0486","workflow","Render Workflow retry policy exhausted - state STUCK","Private service exists in workspace","Halt call; surface 'reserved port 10000/18012/18013/19099' to operator","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0487","workflow","Render Workflow retry policy exhausted - state STUCK","Private network target port is in 1-65535 AND not in [10000, 18012, 18013, 19099]","Halt call; surface 'policy blocked' to operator; suggest env policy change","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0488","workflow","Render Workflow retry policy exhausted - state STUCK","Private network ingress policy allows source service","Serve 404.html; continue serving static","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0489","workflow","Render Workflow retry policy exhausted - state STUCK","Static site has 404.html in publishDir","Wait for CDN cache invalidation; serve stale until propagated","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0490","workflow","Render Workflow retry policy exhausted - state STUCK","Static site cache invalidation queued (Render CDN)","Add registryCredential to render.yaml; redeploy","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0491","workflow","Render Workflow retry policy exhausted - state STUCK","Container registry credential present for private image","Acknowledge shared outbound IP for image pull; suggest dedicated IP set for build","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0492","workflow","Render Workflow retry policy exhausted - state STUCK","Outbound IP for image pull is in dedicated IP set (or shared, expected)","Keep service running; auto-update on PR push","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0493","workflow","Render Workflow retry policy exhausted - state STUCK","Preview environment is in 'active' state (PR open)","Suspend service; mark for cleanup in 7 days","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0494","workflow","Render Workflow retry policy exhausted - state STUCK","Preview environment is in 'suspended' state (PR closed)","Tear down service; remove from workspace","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0495","workflow","Render Workflow retry policy exhausted - state STUCK","Cron job concurrency == 'allow' OR 'forbid' (one vs many)","Mark cron run 'skipped' (overlap); continue","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0496","workflow","Render Workflow retry policy exhausted - state STUCK","Cron job is set to skip if previous run still active","Mark cron run 'failed' (no auto-retry); alert on-call","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0497","workflow","Render Workflow retry policy exhausted - state STUCK","Cron job last run status == 'succeeded' (default no retry)","Mark step 'succeeded'; trigger downstream depends_on","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0498","workflow","Background worker starts up but cannot bind port (not needed)","Workflow step has retry_policy set","Skip downstream steps; mark workflow 'failed'","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0499","workflow","Background worker starts up but cannot bind port (not needed)","Workflow step retry count < max_retries","Mark worker 'healthy' (no port check needed)","Mark workflow 'stuck'; require operator to manually resume","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
"RS-0500","workflow","Background worker starts up but cannot bind port (not needed)","Workflow step downstream_dependencies are in 'succeeded' state","Halt workflow; surface 'peer private service missing' to operator","Halt entire workflow; page on-call with step id and error","medium","render.com/docs/workflows; render.com/docs/cron-jobs; render.com/docs/private-services"
