"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"CO-0081","connected","User opens a Connect Link to authorize a toolkit","test/unverified app has refresh token expiry (e.g. Google test apps)","Switch to the new POST /connected_accounts/link endpoint (mandatory after cutover)","Block tool calls; surface 'cross-tenant userID mismatch' (CRITICAL security)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0082","connected","User opens a Connect Link to authorize a toolkit","custom_auth_params passed at execute (bypasses Composio refresh - agent owns it)","Use the connected account (status ACTIVE) to execute tools","Block tool execution; require user to re-authenticate","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0083","connected","User opens a Connect Link to authorize a toolkit","custom_auth_params expired (agent is responsible, not Composio)","Wait for user to complete OAuth (INITIATING -> ACTIVE); poll or subscribe","Wait (do not call /refresh) if status is INITIALIZING (user still in flow)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0084","connected","User opens a Connect Link to authorize a toolkit","connected_account has no toolkit access for the requested action","Surface 'auth incomplete' to user; provide Connect Link again","Subscribe to webhook for proactive re-auth (don't poll)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0085","connected","User opens a Connect Link to authorize a toolkit","POST /connected_accounts called for OAUTH2/DCR_OAUTH (deprecated - returns 400 after cutover)","If Initializing > 10 min, mark as expired and ask user to retry (per changelog)","Do NOT auto-delete on EXPIRED; require user action","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0086","connected","User opens a Connect Link to authorize a toolkit","POST /connected_accounts/link used (correct new endpoint)","Use status_reason field to explain why the connection is FAILED / EXPIRED","Page on-call if multiple users hit EXPIRED simultaneously (provider incident)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0087","connected","User opens a Connect Link to authorize a toolkit","connected_account.delete is permanent (cannot be undone)","Subscribe to composio.connected_account.expired webhook (proactive)","Block tool calls; surface 'cross-tenant userID mismatch' (CRITICAL security)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0088","connected","User opens a Connect Link to authorize a toolkit","connected_account.disable vs delete (disable = reversible pause)","Trigger re-auth flow (POST /connected_accounts/{id}/refresh) on EXPIRED","Block tool execution; require user to re-authenticate","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0089","connected","User opens a Connect Link to authorize a toolkit","connected_account_id resolution fails (orphan / wrong nanoid)","Generate a fresh Connect Link and surface to user for re-auth","Wait (do not call /refresh) if status is INITIALIZING (user still in flow)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0090","connected","User opens a Connect Link to authorize a toolkit","status_reason field on EXPIRED/FAILED explains why (per docs)","Block tool execution; surface 're-auth required' to agent / user","Subscribe to webhook for proactive re-auth (don't poll)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0091","connected","User completes the OAuth flow at provider","connected_account.status == 'ACTIVE' (can execute tools)","Wait for user to complete OAuth (INITIATING -> ACTIVE); poll or subscribe","Block tool execution; require user to re-authenticate","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0092","connected","User completes the OAuth flow at provider","connected_account.status == 'INITIALIZING' (OAuth flow started, not complete)","Surface 'auth incomplete' to user; provide Connect Link again","Wait (do not call /refresh) if status is INITIALIZING (user still in flow)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0093","connected","User completes the OAuth flow at provider","connected_account.status == 'INITIATED' (Connect Link generated, user not yet completed)","If Initializing > 10 min, mark as expired and ask user to retry (per changelog)","Subscribe to webhook for proactive re-auth (don't poll)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0094","connected","User completes the OAuth flow at provider","connected_account.status == 'FAILED' (auth attempt failed - check status_reason)","Use status_reason field to explain why the connection is FAILED / EXPIRED","Do NOT auto-delete on EXPIRED; require user action","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0095","connected","User completes the OAuth flow at provider","connected_account.status == 'EXPIRED' (refresh failed N times - user must re-auth)","Subscribe to composio.connected_account.expired webhook (proactive)","Page on-call if multiple users hit EXPIRED simultaneously (provider incident)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0096","connected","User completes the OAuth flow at provider","connected_account.status == 'INACTIVE' (operator paused; tool calls will fail)","Trigger re-auth flow (POST /connected_accounts/{id}/refresh) on EXPIRED","Block tool calls; surface 'cross-tenant userID mismatch' (CRITICAL security)","high","docs.composio.dev/docs/auth-configuration/connected-accounts; docs.composio.dev/docs/managing-multiple-connected-accounts; docs.composio.dev/reference/api-reference/connected-accounts"
"CO-0097","execute","Agent calls tools.execute(slug, params) for a known action","tool slug exists in catalog (case-sensitive SCREAMING_SNAKE_CASE)","Mark execution 'success'; return structured data to agent","Page on-call; capture request_id; require human triage for non-retryable errors","high","docs.composio.dev/docs/tools-direct/executing-tools; docs.composio.dev/docs/extending-sessions/proxy-execute; docs.composio.dev/reference/errors"
"CO-0098","execute","Agent calls tools.execute(slug, params) for a known action","tool slug does not exist (404 Tool not found)","Retry with backoff (SDK default 2x; configurable)","Do not retry 4xx blindly (likely a code bug, not transient)","high","docs.composio.dev/docs/tools-direct/executing-tools; docs.composio.dev/docs/extending-sessions/proxy-execute; docs.composio.dev/reference/errors"
"CO-0099","execute","Agent calls tools.execute(slug, params) for a known action","tool input schema matches the params provided","Capture upstream 4xx; surface 'client error' to agent (do not retry blindly)","Do not retry non-idempotent writes per changelog (use idempotency key instead)","high","docs.composio.dev/docs/tools-direct/executing-tools; docs.composio.dev/docs/extending-sessions/proxy-execute; docs.composio.dev/reference/errors"
"CO-0100","execute","Agent calls tools.execute(slug, params) for a known action","tool input schema does NOT match (400 / 422)","Capture upstream 5xx; retry with backoff per SDK policy","Re-auth user if 401 persists after refresh (token truly revoked)","high","docs.composio.dev/docs/tools-direct/executing-tools; docs.composio.dev/docs/extending-sessions/proxy-execute; docs.composio.dev/reference/errors"
"CO-0101","execute","Agent calls tools.execute(slug, params) for a known action","tool requires parameters the model omitted","Trigger refresh on 401; if refresh fails, mark connection EXPIRED","Surface 'tool not found' to agent (404 - tool slug wrong or deprecated)","high","docs.composio.dev/docs/tools-direct/executing-tools; docs.composio.dev/docs/extending-sessions/proxy-execute; docs.composio.dev/reference/errors"
"CO-0102","execute","Agent calls tools.execute(slug, params) for a known action","tool parameters include extras the API rejects","Surface 'insufficient scopes' to operator; re-consent user with new scopes","Page on-call; capture request_id; require human triage for non-retryable errors","high","docs.composio.dev/docs/tools-direct/executing-tools; docs.composio.dev/docs/extending-sessions/proxy-execute; docs.composio.dev/reference/errors"
