"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"GH-0082","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","request.authentication == GitHub App user token (5000 req/h per user)","Stop requests; alert operator; queue excess in local buffer","Halt all API activity for this token; require operator review","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0083","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","request.authentication == GitHub App installation token (5000/h base, scales with org)","Re-auth (rotate PAT) and retry; if still 401, surface to operator","Page on-call; do not retry 5xx blindly past 3 attempts","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0084","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","request.authentication == OAuth app user token (5000 req/h per user)","Surface 'insufficient scope' to operator; update PAT scopes","Fall back to cached state; surface 'API unavailable' to dependent code","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0085","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","request.method == 'GET' (1 point, primary + secondary counts)","Re-validate input; surface 422 details to operator; halt","Halt all API activity for this token; require operator review","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0086","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","request.method in ['POST','PATCH','PUT','DELETE'] (5 points, secondary counts)","Retry with exponential backoff (3x max, jittered)","Page on-call; do not retry 5xx blindly past 3 attempts","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0087","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","response.status_code == 200","Use If-None-Match ETag; treat 304 as 'no change' (no primary limit hit)","Fall back to cached state; surface 'API unavailable' to dependent code","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0088","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","response.status_code == 304 (Not Modified, conditional request)","Switch to authenticated requests (60/h -> 5000/h per user)","Halt all API activity for this token; require operator review","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0089","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","response.status_code == 401 (auth failed)","Use GitHub App installation token (5000/h base, scales with org size)","Page on-call; do not retry 5xx blindly past 3 attempts","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0090","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","response.status_code == 403 with 'rate limit' or 'secondary rate limit' body","Reduce concurrent requests to <= 100 (use a queue)","Fall back to cached state; surface 'API unavailable' to dependent code","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0091","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","response.status_code == 404 (resource not found OR insufficient scope per docs)","Reduce endpoint-points to <= 900/min (use a queue, slower cadence)","Halt all API activity for this token; require operator review","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0092","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","response.status_code == 422 (validation error)","Reduce GraphQL points to <= 2000/min (use a queue, slower cadence)","Page on-call; do not retry 5xx blindly past 3 attempts","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0093","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","response.status_code == 429 with Retry-After header","Reduce CPU time to <= 90s/60s window (smaller queries, fewer list-all calls)","Fall back to cached state; surface 'API unavailable' to dependent code","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0094","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","response.status_code in 5xx (transient, retry-safe)","Reduce content-creation to <= 80/min, <= 500/hour","Halt all API activity for this token; require operator review","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0095","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","x-ratelimit-remaining < 100 (close to primary limit)","Move to GraphQL for list operations (single round-trip, less points)","Page on-call; do not retry 5xx blindly past 3 attempts","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0096","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","x-ratelimit-remaining == 0 (primary limit hit)","Cache GET responses with ETag (304s don't consume primary limit)","Fall back to cached state; surface 'API unavailable' to dependent code","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0097","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","x-ratelimit-reset > now (wait until reset)","Subscribe to webhooks instead of polling (best practice per docs)","Halt all API activity for this token; require operator review","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0098","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","Retry-After header present (seconds to wait)","Make POST/PATCH/DELETE serially with >= 1s gap (avoid secondary limits)","Page on-call; do not retry 5xx blindly past 3 attempts","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0099","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","concurrent_request_count > 100 (secondary limit trigger)","Use conditional request (If-None-Match) - 304 doesn't count","Fall back to cached state; surface 'API unavailable' to dependent code","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
"GH-0100","api","Agent calls GET /repos/{owner}/{repo} unauthenticated","endpoint_points > 900/min (REST secondary limit trigger)","Treat response as success; update local cache; return result","Halt all API activity for this token; require operator review","medium","docs.github.com/rest/using-the-rest-api/rate-limits-for-the-rest-api; docs.github.com/rest/authentication/authenticating-to-the-rest-api; docs.github.com/rest/using-the-rest-api/best-practices-for-using-the-rest-api"
